chrom	start	stop	A2C	A2N	ACN	ACD	ACC	A2D
chr20	46102393	46102593	0	0	0	0	0	0
chr20	46121793	46122993	15	0	0	0	0	11
chr20	46122993	46123393	0	1	0	0	0	0
chr20	46129193	46130193	353	319	843	677	964	223
chr20	46134993	46135393	123	37	51	122	7	16
chr20	46168993	46169393	1	1	2	133	42	1
chr20	46169393	46169593	0	19	0	0	1	0
chr20	46169593	46169793	0	19	0	0	1	0
chr20	46169793	46169993	0	0	0	0	0	0
chr20	46184793	46185393	0	0	0	1	0	16
chr20	46185393	46185593	22	0	0	1	0	0
chr20	46204193	46204793	3	120	58	10	78	115
chr20	46204793	46205393	174	155	162	95	21	113
chr20	46205593	46206393	243	559	94	190	243	490
chr20	46288593	46289193	37	85	67	181	18	68
chr20	46289193	46289793	2	3	31	7	153	20
chr20	46304193	46304393	0	5	0	0	0	0
chr20	46339193	46339393	0	0	0	0	0	0
chr20	46339393	46340793	0	0	0	0	0	0
chr20	46539393	46542393	0	0	0	1	0	0
chr20	46542393	46542593	1	0	1	0	0	0
chr20	46599193	46599793	0	0	0	0	0	0
chr20	46599793	46601193	43	2	2	1	45	22
chr20	46601193	46603393	1	0	6	55	8	0
chr20	46603393	46604193	0	0	1	0	0	0
chr20	46923793	46924193	0	0	0	0	0	0
chr20	46924593	46924793	0	0	0	0	0	0
chr20	46998993	46999593	0	0	0	0	0	0
chr20	47000593	47001393	0	0	0	0	0	0
chr20	47001393	47002993	1	0	0	63	5	0
chr20	47002993	47003593	0	0	0	0	0	0
chr20	47003593	47004793	0	0	0	0	0	0
chr20	47004793	47005193	0	0	0	0	0	0
chr20	47005393	47005593	0	0	0	0	0	0
chr20	47009793	47011593	0	0	0	0	0	0
chr20	47011593	47011993	0	0	0	0	0	0
chr20	47022993	47023393	0	0	0	0	0	0
chr20	47113793	47114593	0	0	0	0	0	0
chr20	47536393	47537993	274	233	685	1260	802	305
chr20	47540393	47541793	98	62	339	106	139	138
chr20	47548393	47549793	46	205	49	70	166	82
chr20	47624193	47625993	18	22	142	177	93	61
chr20	47625993	47626793	34	56	174	116	90	118
chr20	47626793	47627593	32	88	38	3	61	99
chr20	47661993	47662593	328	159	407	674	701	52
chr20	47664393	47665593	492	574	520	591	397	484
chr20	47668193	47669993	135	214	77	201	215	328
chr20	47777593	47778993	111	70	89	8	18	65
chr20	47794593	47794793	0	0	0	0	0	0
chr20	47794793	47795393	2	41	69	5	8	9
chr20	47795393	47797593	221	98	83	82	157	95
chr20	47797593	47797993	1	0	62	1	2	16
chr20	47798793	47798993	0	0	0	0	0	0
chr20	47798993	47799193	0	0	0	0	5	0
chr20	47799193	47799793	64	71	0	2	7	64
chr20	47799793	47802793	136	359	204	751	374	282
chr20	47836793	47837193	0	16	1	3	77	28
chr20	47891793	47892193	38	95	31	49	10	46
chr20	47892193	47893393	137	161	314	27	312	252
chr20	47897993	47904593	18388	22260	18853	16601	22659	21366
chr20	48199793	48199993	0	0	0	0	0	0
chr20	48199993	48201793	0	0	0	0	0	0
chr20	48216393	48217793	0	0	0	15	1	0
chr20	48247593	48248193	74	143	142	549	52	199
chr20	48257793	48259793	235	116	222	196	249	212
chr20	48259793	48260193	40	103	42	4	77	31
chr20	48277793	48278193	1	2	7	3	59	43
chr20	48278193	48279193	89	195	109	6	52	89
chr20	48279193	48279993	62	3	9	103	6	35
chr20	48289393	48289593	1	39	0	2	3	18
chr20	48289793	48289993	0	2	0	0	19	3
chr20	48289993	48290393	122	31	58	3	96	56
chr20	48290393	48290793	1	0	3	1	0	5
chr20	48290793	48294193	624	515	711	480	584	525
chr20	48294193	48295993	258	196	67	275	159	251
chr20	48304393	48304993	146	172	69	129	20	73
chr20	48304993	48307193	35	199	82	102	96	118
chr20	48307193	48308793	222	71	246	200	34	249
chr20	48308793	48309193	47	1	58	120	11	1
chr20	48310593	48311193	45	10	5	90	3	90
chr20	48311193	48311593	27	8	5	193	4	12
chr20	48312393	48313593	160	373	202	206	440	327
chr20	48313593	48313993	111	247	182	15	172	94
chr20	48317393	48317593	29	16	2	2	75	40
chr20	48322993	48323193	0	1	0	6	117	0
chr20	48323193	48324193	203	123	175	219	236	195
chr20	48380393	48380793	0	0	0	0	0	0
chr20	48383393	48384393	0	2	0	1	2	0
chr20	48384393	48386393	0	1	3	0	0	0
chr20	48386393	48388393	0	0	0	0	0	1
chr20	48388393	48389393	3	1	1	2	1	6
chr20	48389393	48389793	0	0	0	0	0	0
chr20	48391393	48392993	51	1	0	0	10	0
chr20	48429993	48430993	316	153	329	395	707	356
chr20	48430993	48431593	144	4	322	199	133	155
chr20	48442193	48442393	0	0	0	0	0	1
chr20	48447393	48449793	80	24	127	166	174	18
chr20	48494193	48494393	0	0	68	1	2	0
chr20	48520993	48522193	1	6	4	278	100	36
chr20	48525793	48526193	0	11	0	0	1	26
chr20	48526193	48526793	20	46	62	4	5	19
chr20	48526793	48527593	19	2	62	2	57	26
chr20	48529393	48529593	0	11	0	0	0	0
chr20	48529593	48531193	6	39	67	52	211	93
chr20	48532593	48534393	71	48	590	476	268	61
chr20	48534393	48535593	1	5	13	57	77	13
chr20	48539793	48540593	1	68	1	0	6	1
chr20	48540593	48541193	1	0	0	0	0	0
chr20	48544793	48544993	0	0	1	0	0	0
chr20	48544993	48545193	0	0	1	0	0	16
chr20	48553793	48555793	265	429	614	339	956	354
chr20	48561793	48563393	111	151	97	98	329	154
chr20	48563393	48564193	0	2	0	2	3	13
chr20	48564193	48564393	2	52	0	6	5	19
chr20	48564393	48565193	87	2	2	66	7	7
chr20	48565193	48565593	0	3	10	2	57	29
chr20	48565593	48565793	39	2	0	1	86	0
chr20	48573393	48573993	89	136	45	360	29	95
chr20	48593393	48593993	1	0	0	1	4	14
chr20	48646193	48647193	3	1	2	0	87	0
chr20	48726393	48728793	254	755	454	495	858	589
chr20	48730393	48730993	171	277	373	176	970	210
chr20	48731593	48732193	226	134	345	102	414	176
chr20	48732593	48733193	133	241	633	981	409	220
chr20	48736193	48736393	0	0	1	67	4	12
chr20	48737593	48738393	264	100	162	369	199	253
chr20	48738393	48738593	0	1	2	39	3	75
chr20	48754393	48755993	49	59	91	80	14	37
chr20	48762993	48763793	47	1	4	92	106	16
chr20	48767593	48768193	2	0	1	0	4	27
chr20	48768393	48769393	208	99	13	259	235	193
chr20	48770393	48771393	220	216	974	1791	1194	191
chr20	48780193	48780393	1	27	75	2	94	29
chr20	48780393	48780793	29	1	1	1	94	15
chr20	48780793	48781193	0	0	0	68	3	0
chr20	48781593	48783393	111	55	213	504	464	109
chr20	48783393	48783593	0	0	0	0	0	0
chr20	48784993	48785593	0	0	31	0	0	1
chr20	48785593	48785993	0	0	31	0	1	16
chr20	48787393	48788793	121	143	7	3	19	140
chr20	48795993	48796393	48	42	3	0	7	6
chr20	48803593	48806793	217	153	488	364	761	184
chr20	48809393	48810593	454	571	2630	5668	3142	488
chr20	48858793	48858993	0	0	0	0	0	0
chr20	48858993	48860593	0	14	0	0	0	0
chr20	48860593	48860793	0	0	0	0	0	0
chr20	48890393	48892193	0	0	0	0	0	0
chr20	48892193	48892593	0	0	0	0	0	0
chr20	48907593	48908393	0	0	0	0	0	0
chr20	48908393	48910193	33	39	7	1	4	9
chr20	48910193	48910993	0	0	109	1	4	0
chr20	48910993	48911393	0	0	46	1	2	0
chr20	48911393	48911593	0	0	0	0	0	0
chr20	48920193	48920393	0	0	0	0	0	0
chr20	48920393	48924193	1	33	2	39	3	0
chr20	48924193	48924593	1	5	0	1	1	0
chr20	48924593	48926593	189	187	7	13	167	186
chr20	48936993	48938593	248	94	80	221	26	98
chr20	48982393	48982593	0	0	0	0	0	0
chr20	48982593	48982993	0	0	0	0	0	0
chr20	48983393	48986993	0	0	0	0	0	0
chr20	48986993	48987193	0	0	0	0	0	0
chr20	48988393	48988593	0	0	0	0	0	0
chr20	48988593	48989593	0	0	1	1	82	0
chr20	48996593	48996793	0	0	0	0	0	0
chr20	48996993	48997393	0	0	0	0	0	0
chr20	48997793	48998393	0	0	0	0	0	0
chr20	48998593	48998793	0	0	0	0	0	0
chr20	48998993	48999193	0	0	0	0	0	0
chr20	48999793	49000593	0	0	0	0	0	0
chr20	49001193	49001793	0	0	0	3	0	1
chr20	49003193	49003393	0	0	0	0	0	0
chr20	49003793	49004593	0	0	0	0	0	0
chr20	49004593	49004993	0	0	0	0	0	0
chr20	49004993	49005193	0	0	0	0	0	0
chr20	49005193	49007593	0	0	0	0	0	0
chr20	49007593	49010193	0	0	0	0	0	0
chr20	49010993	49014393	0	3	4	59	3	11
chr20	49014393	49018193	0	0	0	0	0	0
chr20	49018193	49020193	1	1	0	3	1	0
chr20	49020193	49023793	0	0	0	0	0	0
chr20	49023793	49024193	0	0	1	0	0	0
chr20	49025393	49025993	0	0	0	0	0	0
chr20	49031593	49033193	0	0	2	0	0	10
chr20	49038793	49039593	0	0	0	0	0	0
chr20	49045793	49045993	0	0	0	0	0	0
chr20	49051193	49051593	0	0	0	0	0	0
chr20	49055593	49058593	1	46	1	81	20	11
chr20	49067593	49068193	33	45	84	5	5	0
chr20	49071393	49071993	0	0	0	4	2	0
chr20	49071993	49073393	0	0	0	0	0	0
chr20	49073393	49073793	0	0	0	0	0	0
chr20	49076393	49076593	0	0	0	0	0	0
chr20	49076593	49077793	0	29	153	3	6	2
chr20	49127793	49128593	49	182	76	118	148	148
chr20	49179593	49180993	40	49	2	72	7	41
chr20	49180993	49181393	50	20	2	2	5	12
chr20	49261593	49262793	42	61	56	0	4	47
chr20	49262793	49262993	0	0	0	0	0	0
chr20	49291993	49292793	0	0	0	0	0	0
chr20	49296393	49297193	0	0	0	0	0	0
chr20	49343593	49343993	9	0	0	0	0	0
chr20	49343993	49347193	527	420	678	484	771	692
chr20	49349993	49350393	34	51	81	2	125	26
chr20	49351793	49351993	39	64	116	13	13	138
chr20	49354793	49355793	257	87	40	9	87	128
chr20	49355793	49356593	39	146	86	124	120	151
chr20	49356593	49356993	75	77	0	1	8	63
chr20	49357793	49358793	45	70	70	177	113	27
chr20	49359793	49360393	80	21	6	3	2	37
chr20	49360393	49361593	112	1	30	51	12	21
chr20	49361593	49362193	1	17	5	39	4	4
chr20	49362193	49363993	232	234	110	141	195	113
chr20	49363993	49364193	4	1	0	0	0	0
chr20	49364193	49364793	338	73	108	165	118	79
chr20	49377593	49379593	80	17	0	141	46	17
chr20	49379593	49379993	98	16	1	2	3	25
chr20	49379993	49381393	3	1	2	3	0	13
chr20	49404793	49405393	48	15	1	2	7	2
chr20	49406993	49407793	479	419	693	846	1365	441
chr20	49434593	49434793	88	52	15	7	41	64
chr20	49434793	49435593	280	118	108	119	80	111
chr20	49511593	49512393	1	79	67	50	107	30
chr20	49512393	49512593	0	2	75	2	37	28
chr20	49512593	49512793	25	1	1	0	2	8
chr20	49512793	49512993	39	2	1	0	0	1
chr20	49573193	49573793	239	390	369	531	724	235
chr20	49575993	49576393	235	177	340	207	355	261
chr20	50125193	50125793	0	0	0	0	0	13
chr20	50157393	50158993	0	28	1	0	1	5
chr20	50244793	50245193	1	42	69	0	5	1
chr20	50245193	50246593	1	48	82	0	0	10
chr20	50246593	50246793	0	0	0	0	0	0
chr20	50264393	50264993	0	1	58	2	4	22
chr20	50277193	50278993	35	1	74	5	3	11
chr20	50312193	50312393	0	0	0	0	1	38
chr20	50313593	50313993	0	0	0	0	0	0
chr20	50314993	50315593	0	0	0	0	0	0
chr20	50317193	50317393	0	1	1	0	0	0
chr20	50317393	50318593	47	16	2	2	5	29
chr20	50318593	50318993	27	1	1	1	0	0
chr20	50318993	50320393	28	72	156	6	49	51
chr20	50320393	50320593	0	1	0	0	0	4
chr20	50320593	50321193	0	61	1	8	85	0
chr20	50321193	50322193	2	20	73	4	68	19
chr20	50322793	50323393	52	37	1	1	1	0
chr20	50329393	50329593	36	3	1	2	107	1
chr20	50331593	50332193	0	1	2	194	5	0
chr20	50342193	50342393	0	0	0	0	0	0
chr20	50342393	50342593	0	0	0	0	0	0
chr20	50342593	50342793	0	0	0	0	0	0
chr20	50342993	50343393	0	0	0	0	0	0
chr20	50351193	50351393	0	0	0	0	0	0
chr20	50351393	50352793	0	0	0	0	1	35
chr20	50353393	50353793	28	0	1	1	1	0
chr20	50355393	50355793	0	0	0	0	0	2
chr20	50355993	50357193	29	0	2	0	1	11
chr20	50358593	50359193	9	0	26	0	2	9
chr20	50359193	50359993	2	28	1	1	0	15
chr20	50359993	50360793	2	10	1	76	6	2
chr20	50360793	50361793	42	0	1	84	3	3
chr20	50361793	50362393	0	0	62	70	45	29
chr20	50363793	50363993	1	0	0	2	68	1
chr20	50364193	50364593	0	0	39	0	1	1
chr20	50365993	50366393	0	0	0	46	1	0
chr20	50366393	50367593	2	0	135	52	4	22
chr20	50367593	50367793	3	0	1	94	3	0
chr20	50368593	50368793	0	45	1	20	5	0
chr20	50368793	50369593	0	2	0	115	13	14
chr20	50374793	50375393	38	3	9	99	168	18
chr20	50375393	50376193	0	0	1	0	0	0
chr20	50376193	50377193	6	6	66	14	145	27
chr20	50377193	50378393	45	83	32	137	26	33
chr20	50378393	50378793	1	0	65	4	4	1
chr20	50397193	50397393	29	9	126	113	133	39
chr20	50397393	50397793	62	137	93	324	277	123
chr20	50397793	50398593	298	267	440	606	285	195
chr20	50617993	50618193	0	0	0	3	0	1
chr20	50618193	50618793	7	37	6	163	416	89
chr20	50633393	50633793	0	0	0	1	0	21
chr20	50633793	50634593	22	2	1	1	6	83
chr20	50647193	50647593	0	34	1	0	1	18
chr20	50647593	50648993	105	85	4	6	54	82
chr20	50648993	50649193	35	0	0	5	2	7
chr20	50846993	50847193	0	0	0	0	0	0
chr20	50847193	50847393	0	0	0	0	0	0
chr20	50847393	50848393	0	0	0	0	0	0
chr20	50850593	50851793	1	0	1	5	2	18
chr20	51049993	51050793	0	0	0	0	0	0
chr20	51530193	51530593	0	0	0	0	0	0
chr20	51530793	51530993	0	1	0	0	0	0
chr20	51540593	51540993	0	0	0	0	0	0
chr20	51540993	51541993	0	0	0	1	9	0
chr20	51541993	51542193	0	0	0	1	0	0
chr20	51693993	51694593	0	0	0	0	0	0
chr20	51694593	51694793	0	0	0	0	0	0
chr20	51695593	51696193	0	0	0	0	0	0
chr20	51696593	51697193	1	0	0	0	0	10
chr20	51697193	51699593	0	0	0	0	0	0
chr20	51699593	51699993	0	0	0	0	0	0
chr20	52167793	52168993	0	0	0	0	0	1
chr20	52168993	52169193	0	4	0	0	1	0
chr20	52169593	52169793	0	0	0	0	0	0
chr20	52194993	52202793	7307	8018	16208	16429	23303	7318
chr20	52202793	52203193	181	302	602	216	472	338
chr20	52203193	52203393	12	102	356	237	352	68
chr20	52203393	52204993	460	288	627	305	1144	295
chr20	52204993	52207193	1779	2507	4607	2558	7661	2111
chr20	52213193	52214393	597	474	2063	1827	2903	814
chr20	52214393	52214593	30	2	157	118	259	54
chr20	52237793	52237993	2	0	35	0	0	1
chr20	52237993	52240993	1092	1195	3637	2808	7405	1243
chr20	52240993	52241393	0	11	0	61	5	1
chr20	52258593	52258793	0	0	0	0	0	0
chr20	52258793	52260393	27	68	254	315	157	93
chr20	52260393	52260793	0	0	0	0	0	0
chr20	52261393	52261993	0	2	1	24	0	0
chr20	52261993	52262193	0	0	0	0	0	0
chr20	52262193	52262393	0	0	0	0	0	0
chr20	52263193	52264193	0	0	0	0	0	0
chr20	52268193	52268393	0	0	1	0	0	1
chr20	52268393	52270193	230	323	380	467	841	321
chr20	52270193	52270593	0	3	67	1	47	42
chr20	52276993	52277393	458	317	864	646	1018	241
chr20	52277393	52278993	316	375	714	1253	1092	471
chr20	52292793	52293593	17	0	83	121	85	3
chr20	52293593	52296993	1043	978	1686	1582	2499	876
chr20	52296993	52297193	0	14	0	1	6	1
chr20	52327793	52327993	0	13	0	1	1	17
chr20	52327993	52329393	72	41	0	3	7	52
chr20	52352393	52352593	41	121	32	6	91	13
chr20	52353193	52357793	3647	3634	3612	3663	6600	3558
chr20	52367793	52369793	2318	2761	2226	2532	3632	2602
chr20	52369793	52370393	177	255	302	352	887	153
chr20	52370393	52370793	19	58	140	17	284	14
chr20	52378593	52379593	14	37	1	37	2	38
chr20	52379593	52381193	49	44	107	5	71	59
chr20	52381193	52381793	0	0	1	4	7	4
chr20	52383593	52383793	0	0	0	0	0	0
chr20	52383793	52384393	1	50	2	2	0	1
chr20	52384393	52384793	0	17	0	0	0	12
chr20	52384793	52386393	1	75	2	0	12	30
chr20	52386393	52389793	9	1	0	5	2	23
chr20	52389793	52390593	0	8	0	0	2	0
chr20	52390593	52391393	2	45	0	0	1	0
chr20	52394393	52394593	0	0	0	0	0	0
chr20	52394593	52394993	0	0	0	0	0	0
chr20	52401793	52402393	0	0	0	1	0	0
chr20	52402393	52403993	0	70	1	0	3	1
chr20	52403993	52404393	0	0	1	4	0	0
chr20	52413593	52414793	0	2	3	2	0	0
chr20	52415393	52416193	0	0	2	3	5	1
chr20	52416193	52418593	0	0	0	2	1	36
chr20	52418593	52419793	4	38	0	2	5	7
chr20	52421593	52421793	0	0	0	0	0	0
chr20	52421793	52422193	0	0	0	2	2	73
chr20	52422193	52422593	121	14	0	2	11	59
chr20	52445393	52445593	46	0	32	55	8	14
chr20	52445593	52447393	307	578	749	437	838	497
chr20	52447393	52447793	0	1	1	0	0	0
chr20	52478193	52478793	1	13	1	74	65	10
chr20	52479193	52479393	3	1	81	100	5	1
chr20	52481993	52484593	979	777	1581	1501	1243	738
chr20	52484593	52484793	43	2	89	224	87	49
chr20	52485993	52487193	167	223	354	324	889	169
chr20	52542593	52543593	0	23	0	67	3	0
chr20	52570593	52570793	0	1	33	198	17	7
chr20	52570793	52571993	15	97	404	292	309	102
chr20	52571993	52572193	0	0	0	0	0	0
chr20	52684393	52684793	0	1	0	0	0	10
chr20	52713593	52713993	0	0	0	0	0	0
chr20	52714593	52715393	0	0	0	0	0	0
chr20	52715993	52716593	0	0	0	0	0	0
chr20	52718593	52719593	0	0	0	0	0	0
chr20	52719593	52721593	0	10	52	3	2	0
chr20	52721593	52723393	32	0	0	0	0	1
chr20	52723393	52725193	1	0	25	5	2	0
chr20	52725193	52727793	0	0	0	0	0	0
chr20	52728193	52729393	0	0	0	0	0	0
chr20	52729793	52731993	0	0	0	0	0	8
chr20	52731993	52733193	0	2	0	0	2	0
chr20	52733193	52735993	0	0	0	0	1	1
chr20	52736593	52737193	0	0	0	0	0	0
chr20	52737393	52738193	0	0	3	1	0	0
chr20	52738193	52741193	3	41	3	308	13	2
chr20	52741193	52742393	30	0	0	0	2	0
chr20	52743593	52744193	0	0	0	1	0	0
chr20	52744393	52745793	0	0	0	0	0	0
chr20	52746193	52746593	0	0	0	0	0	0
chr20	52746793	52747593	0	0	0	0	0	0
chr20	52747793	52748193	0	0	0	0	0	0
chr20	52748193	52750993	42	16	0	139	13	18
chr20	52750993	52751793	0	0	0	0	0	0
chr20	52756193	52757793	0	0	0	0	0	0
chr20	52757793	52758193	0	0	0	0	0	0
chr20	52758193	52758593	33	0	1	2	1	12
chr20	52765393	52766393	110	13	1	1	4	1
chr20	52769193	52769593	0	0	0	0	0	0
chr20	52777793	52778593	0	0	0	0	0	0
chr20	52785593	52785993	0	18	0	0	0	0
chr20	52785993	52786393	1	19	1	78	1	1
chr20	52786393	52786993	54	30	38	245	15	0
chr20	52793793	52794393	0	0	0	0	0	0
chr20	52810993	52811193	0	0	0	0	0	0
chr20	52811193	52812993	0	0	0	0	0	0
chr20	52812993	52813193	0	0	0	0	0	0
chr20	52813593	52814793	0	0	0	0	0	0
chr20	52825793	52826193	23	99	97	136	208	74
chr20	54087193	54088193	0	0	0	0	0	0
chr20	54088193	54088793	0	0	0	0	0	0
chr20	54088793	54089193	0	0	0	0	0	0
chr20	54934993	54935993	240	52	135	174	107	64
chr20	54960793	54961593	237	253	461	907	302	217
chr20	54963993	54964993	566	241	990	633	230	271
chr20	54968793	54969393	262	159	329	275	584	191
chr20	54986593	54986993	1	89	56	7	5	51
chr20	54987193	54987793	3	79	0	2	32	52
chr20	54997393	54997593	2	15	0	2	87	0
chr20	55927193	55927993	163	189	237	118	227	173
chr20	56130794	56131394	0	0	0	0	0	0
chr20	56132994	56137394	0	0	0	0	0	0
chr20	56143394	56143794	0	0	0	0	0	0
chr20	56157194	56158594	0	20	0	0	1	0
chr20	56161194	56162994	0	0	0	0	0	0
chr20	56162994	56163394	0	0	0	0	0	0
chr20	56163994	56164394	0	0	0	0	0	0
chr20	56164394	56165994	0	0	0	0	0	0
chr20	56826994	56827194	0	0	0	0	0	0
chr20	56964594	56966394	247	289	213	1123	783	380
chr20	56982794	56982994	0	2	61	5	2	1
chr20	56982994	56984594	178	150	67	6	120	91
chr20	56984594	56984794	1	21	48	1	1	1
chr20	57011394	57011794	1	43	2	1	2	0
chr20	57011794	57012994	94	69	177	18	200	84
chr20	57468605	57470805	901	743	555	594	1396	976
chr20	57557405	57557605	0	0	50	0	0	11
chr20	57557805	57558005	0	53	0	2	95	45
chr20	57559205	57559405	101	14	82	125	13	11
chr20	57566205	57566805	162	171	164	113	257	233
chr20	57566805	57567005	240	103	126	93	128	80
chr20	57567005	57567805	149	157	419	14	388	120
chr20	57570405	57570605	87	62	212	8	82	73
chr20	57570605	57571005	49	185	215	133	370	64
chr20	57571005	57571205	93	92	95	40	20	41
chr20	57571205	57571605	163	501	759	486	391	554
chr20	57571605	57571805	167	62	45	71	150	178
chr20	57572205	57572405	81	81	68	125	185	25
chr20	57585405	57586005	1	0	1	1	1	17
chr20	57586005	57586805	43	10	1	0	3	12
chr20	57586805	57587405	0	1	39	2	1	17
chr20	57587405	57588805	0	26	1	90	3	1
chr20	57590205	57593005	142	58	38	48	22	165
chr20	57603405	57604605	729	650	341	236	1326	821
chr20	57606205	57607005	366	650	1050	641	1288	521
chr20	60347005	60347405	0	0	0	0	0	0
chr20	60598805	60599605	0	9	0	0	0	0
chr20	60605805	60606605	56	1	22	4	114	13
chr20	60617605	60619405	5	12	115	281	11	48
chr20	60619405	60620005	0	0	0	0	0	13
chr20	60637605	60637805	2	61	61	96	60	1
chr20	60638805	60639405	2	61	4	153	100	43
chr20	60642005	60643005	658	483	635	454	1072	470
chr20	60698405	60699005	163	130	155	23	565	158
chr20	60709805	60710205	334	551	281	294	444	339
chr20	60716005	60717405	680	639	555	684	662	404
chr20	60719605	60722605	388	402	374	207	283	262
chr20	60723005	60725205	62	54	1	54	170	66
chr20	60730005	60730205	0	0	0	0	0	0
chr20	60730205	60731205	41	23	6	149	13	60
chr20	60731605	60732205	1	72	128	283	188	52
chr20	60756805	60757405	443	583	481	620	464	445
chr20	60758805	60759805	379	455	458	431	636	437
chr20	60759805	60760205	66	99	27	239	119	84
chr20	60760605	60761405	123	143	139	678	277	62
chr20	60761405	60761605	0	0	0	0	0	0
chr20	60812205	60813205	34	40	62	3	81	1
chr20	60879205	60881205	664	1258	819	856	1341	913
chr20	60918005	60918405	1	0	1	0	1	28
chr20	60918405	60918605	0	5	0	0	4	33
chr20	60928205	60928405	0	0	0	0	0	0
chr20	60928405	60929005	2	36	0	1	0	0
chr20	60941005	60941605	107	399	188	525	123	150
chr20	60942605	60943605	289	452	117	774	600	413
chr20	60944205	60946605	263	328	612	479	476	636
chr20	60951205	60952205	156	325	66	262	36	208
chr20	60952205	60952405	165	58	110	99	20	206
chr20	60963005	60964405	3221	2379	2802	2657	3365	2399
chr20	61282755	61283355	1	0	100	3	1	24
chr20	61283355	61283555	0	1	70	4	100	1
chr20	61283555	61284355	0	1	62	4	5	1
chr20	61284355	61284955	0	30	3	119	10	8
chr20	61294355	61294555	1	0	43	3	100	14
chr20	61294555	61297155	137	122	469	260	321	125
chr20	61297555	61300755	79	107	461	232	290	65
chr20	61428555	61429355	104	281	592	204	613	242
chr20	61437555	61438755	250	297	372	649	486	340
chr20	61446155	61446355	174	216	82	347	281	162
chr20	61446355	61447955	392	219	163	782	268	319
chr20	61450155	61451155	1	30	1	150	12	0
chr20	61454355	61456155	52	56	291	58	197	3
chr20	61505755	61506555	21	12	475	483	643	20
chr20	61531155	61532355	2986	3818	4699	4594	5395	3134
chr20	61544555	61550555	837	1157	969	812	1084	1024
chr20	61550555	61550755	0	0	1	0	0	0
chr20	61550755	61552955	454	261	263	464	621	350
chr20	61553755	61556355	489	435	328	394	380	399
chr20	61557955	61559355	690	887	1797	2117	1719	822
chr20	61560155	61560555	135	131	165	461	296	69
chr20	61563555	61563755	14	0	0	1	0	0
chr20	61565755	61567955	900	385	911	274	406	564
chr20	61570555	61571355	96	99	273	104	41	83
chr20	61582555	61582755	35	129	33	2	55	30
chr20	61582755	61583755	260	128	114	557	373	264
chr20	61584755	61588155	61	140	80	370	108	39
chr20	61905755	61906555	248	205	167	156	121	103
chr20	62256756	62257756	1004	1019	2057	3602	2438	908
chr20	62259556	62260556	299	320	271	436	600	269
chr20	62290356	62291356	439	408	172	180	466	438
chr20	62291356	62291556	69	17	46	1	8	22
chr20	62291556	62291956	77	26	2	4	52	171
chr20	62291956	62292156	56	41	3	111	12	18
chr20	62337556	62338356	693	432	206	410	699	425
chr20	62340156	62340556	2	176	48	186	192	123
chr20	62357556	62357756	14	2	0	7	1	1
chr20	62357756	62360156	70	113	20	123	84	76
chr20	62360156	62360556	0	0	56	1	1	1
chr20	62365756	62369156	584	459	744	1429	909	571
chr20	62372556	62373356	782	1073	922	1399	1827	926
chr20	62396356	62397156	0	1	0	0	0	0
chr20	62397356	62397556	0	0	0	0	0	0
chr20	62419556	62420356	0	0	0	1	0	1
chr20	62420356	62421156	0	1	0	2	77	1
chr20	62421156	62421356	0	2	0	0	99	1
chr20	62494356	62494556	351	167	277	140	279	151
chr20	62494556	62495556	562	432	539	803	1034	392
chr20	62527956	62529356	117	79	15	159	19	68
chr20	62579956	62581556	29	90	165	187	23	167
chr20	62585156	62586756	240	95	497	142	58	201
chr20	62588556	62589156	222	74	125	101	283	211
chr20	62590156	62590356	0	34	82	0	8	39
chr20	62599756	62600556	310	350	520	632	1006	449
chr20	62603556	62605356	194	163	264	931	648	215
chr20	62609556	62610356	55	89	82	79	153	146
chr20	62613156	62613956	98	113	96	97	398	97
chr20	62653556	62654156	0	0	0	1	3	47
chr20	62654156	62656956	56	219	130	310	33	71
chr20	62656956	62657156	0	47	0	0	1	6
chr20	62666356	62666556	128	71	231	295	237	69
chr20	62666556	62669156	749	634	925	1067	939	676
chr20	62670556	62673156	392	251	614	1233	856	221
chr20	62681556	62682956	482	503	276	1102	1125	459
chr20	62684156	62689356	74	343	412	195	298	167
chr20	62693556	62694356	306	168	459	1119	227	150
chr20	62694956	62696756	1113	986	1727	1099	2067	893
chr20	62819156	62819556	0	0	0	0	0	0
chr20	62819556	62821956	10	0	2	4	0	1
chr20	62866156	62866356	0	0	0	0	0	0
chr20	62866356	62866556	0	0	0	0	0	0
chr20	62867156	62867556	0	0	0	0	0	0
chr20	62867556	62870556	1	0	108	5	24	37
chr20	62870556	62870756	0	0	0	0	0	0
chr20	62873556	62874356	0	0	0	0	0	0
chr20	62887756	62888156	36	75	155	5	12	6
chr21	16235729	16237529	0	1	1	0	4	29
chr21	16237529	16237729	0	0	0	0	0	0
chr21	16248329	16249529	0	2	99	0	2	0
chr21	16249529	16250129	0	0	0	0	0	0
chr21	16250129	16251729	0	0	0	0	0	0
chr21	16251729	16252129	0	0	0	0	0	0
chr21	16252129	16252929	1	0	1	2	66	2
chr21	16259729	16261729	2	1	0	0	0	16
chr21	16261729	16262329	1	26	0	1	1	19
chr21	16262329	16262729	0	0	0	0	0	0
chr21	16314529	16315729	0	0	0	0	0	0
chr21	16315729	16316329	0	0	0	0	0	0
chr21	16316329	16316929	0	0	0	0	0	0
chr21	16493729	16494329	0	0	0	0	0	0
