chrom	start	stop	A2C	A2N	ACN	ACD	ACC	A2D
chr15	57598308	57598708	20	0	144	114	124	30
chr15	57648508	57649508	0	0	0	0	0	0
chr15	57677108	57677908	0	0	0	0	0	0
chr15	57677908	57679708	0	0	0	0	0	0
chr15	57683108	57683308	0	0	0	0	0	0
chr15	57698308	57698508	0	0	0	0	0	0
chr15	57704108	57704308	0	0	0	0	0	0
chr15	57719508	57720508	0	0	0	0	0	0
chr15	57737508	57738308	0	0	0	0	0	0
chr15	57769708	57770908	0	0	0	0	1	13
chr15	57778308	57778508	0	0	0	0	0	0
chr15	58624108	58624508	0	44	0	0	1	11
chr15	59122908	59123108	0	76	2	3	2	1
chr15	59125908	59126108	22	0	2	2	1	73
chr15	59126108	59126708	1	16	90	2	17	80
chr15	59584708	59585108	0	0	0	0	0	0
chr15	59593708	59593908	0	0	0	0	0	0
chr15	59646308	59647508	0	0	1	39	2	0
chr15	59647508	59647908	52	0	0	1	0	0
chr15	60666508	60667308	1	18	70	117	14	10
chr15	60860308	60860908	0	0	0	0	1	9
chr15	60953508	60953708	0	0	0	0	0	0
chr15	61096508	61097108	0	18	0	0	0	0
chr15	61097108	61097308	0	0	0	0	0	0
chr15	61097308	61098308	0	0	3	54	2	0
chr15	61295508	61296308	1	20	2	61	117	1
chr15	61302708	61302908	0	0	0	3	91	0
chr15	61303308	61304708	0	35	63	1	3	0
chr15	61460908	61462108	0	0	0	0	19	7
chr15	61462308	61462508	0	0	52	0	0	0
chr15	62501708	62501908	0	0	0	0	0	0
chr15	62588308	62589108	1	2	9	0	1	1
chr15	62775308	62775508	0	0	0	0	0	0
chr15	63050308	63050508	50	0	0	0	0	6
chr15	63050508	63050708	50	0	0	0	0	1
chr15	63050708	63050908	0	0	0	0	0	0
chr15	63051908	63052108	0	41	0	0	3	22
chr15	63067947	63068147	0	54	0	0	0	0
chr15	63140947	63142147	51	0	0	2	2	0
chr15	63142347	63143747	90	20	6	4	6	2
chr15	63167347	63167547	0	0	0	0	0	0
chr15	63187947	63188147	0	0	0	0	0	0
chr15	63188547	63188947	0	1	0	0	0	15
chr15	63206547	63207347	0	0	0	0	1	0
chr15	63339147	63339747	1357	1346	631	397	616	1156
chr15	63367347	63367747	21	44	38	4	6	93
chr15	63367747	63368947	179	26	79	66	11	50
chr15	63368947	63369747	33	0	0	0	0	0
chr15	63370147	63370547	0	0	0	0	0	0
chr15	63380947	63381147	0	0	0	0	0	0
chr15	63616147	63616347	0	33	56	80	181	24
chr15	63845547	63845947	46	221	5	6	15	37
chr15	64056547	64057347	0	0	0	0	1	8
chr15	64057347	64057547	0	0	0	0	0	0
chr15	64057547	64057747	32	0	22	0	4	0
chr15	64057747	64058147	0	0	0	0	0	0
chr15	64170747	64171147	0	0	0	0	0	0
chr15	64539747	64540347	58	12	2	102	5	12
chr15	64618747	64618947	0	21	1	0	3	1
chr15	64618947	64619347	11	6	6	14	11	6
chr15	64753747	64754547	265	130	41	166	158	186
chr15	64926347	64926547	0	32	71	1	9	24
chr15	64926547	64928347	126	94	258	10	157	149
chr15	64928347	64928747	0	2	143	2	13	53
chr15	64991147	64991947	91	100	92	158	134	69
chr15	64992547	64993347	203	192	63	137	100	153
chr15	64995747	64996147	351	220	504	237	785	158
chr15	64996147	64996347	91	0	39	4	9	58
chr15	65023747	65023947	1	42	139	4	12	83
chr15	65023947	65024347	3	4	163	41	242	39
chr15	65024347	65024947	1	57	80	125	51	63
chr15	65024947	65025147	17	59	0	43	4	6
chr15	65059347	65059747	3	0	2	112	92	0
chr15	65066147	65066547	195	258	609	586	266	164
chr15	65098147	65098947	0	0	0	0	0	0
chr15	65098947	65100747	3	23	8	139	4	17
chr15	65101147	65101747	0	13	0	2	2	0
chr15	65101747	65101947	0	0	0	1	0	0
chr15	65101947	65102147	0	0	0	0	0	0
chr15	65102147	65102347	0	0	0	0	0	0
chr15	65102347	65103547	1	119	78	4	57	8
chr15	65103547	65105147	3	3	20	6	201	25
chr15	65118147	65118747	289	352	917	1419	496	336
chr15	65154347	65154547	0	10	0	1	0	0
chr15	65157747	65158347	1	2	32	7	123	21
chr15	65159947	65160147	1	0	0	0	0	29
chr15	65271547	65271747	0	1	74	70	8	26
chr15	65596347	65596947	224	39	304	264	376	184
chr15	65596947	65597547	1397	2102	2341	5335	5321	1727
chr15	65618547	65618747	0	0	0	0	0	0
chr15	65626747	65626947	0	1	1	2	64	0
chr15	65657147	65657347	0	0	0	0	0	15
chr15	65657347	65657547	0	0	0	0	0	0
chr15	65657547	65658147	0	0	1	0	0	0
chr15	65659947	65660747	0	0	0	0	0	0
chr15	65660747	65661147	0	0	0	0	0	0
chr15	65661147	65662147	173	17	4	99	52	26
chr15	65693347	65693747	0	0	61	1	4	12
chr15	65705547	65705747	10	2	1	2	53	0
chr15	65706547	65707147	1	5	32	119	94	2
chr15	65707147	65707547	0	0	0	0	0	0
chr15	65707547	65707747	1	29	87	3	5	0
chr15	65707747	65708347	3	1	0	103	81	11
chr15	65708747	65708947	2	13	149	72	5	3
chr15	65708947	65709947	49	4	369	627	153	17
chr15	65709947	65710347	0	0	0	2	43	0
chr15	65903947	65904547	55	60	514	649	297	105
chr15	66124146	66124346	0	0	0	0	0	0
chr15	66124746	66125346	0	0	0	3	62	4
chr15	66125346	66125946	43	14	62	174	11	1
chr15	66125946	66126546	1	0	0	0	1	24
chr15	66273146	66273346	0	0	0	0	0	0
chr15	66315746	66316146	0	0	0	0	0	0
chr15	66317346	66317946	0	0	0	0	0	0
chr15	66317946	66318346	0	0	0	0	0	0
chr15	66332946	66333146	0	0	0	0	0	0
chr15	66333546	66333946	0	0	0	0	0	0
chr15	66334146	66334346	0	0	0	0	0	0
chr15	66334546	66335746	1	1	0	0	1	17
chr15	66359746	66359946	0	0	0	0	0	0
chr15	66359946	66360146	0	0	0	0	0	0
chr15	66695746	66698346	138	100	96	104	18	114
chr15	66764746	66765546	41	6	1	1	1	11
chr15	66765546	66765746	0	0	0	0	0	0
chr15	66765746	66766346	0	0	0	0	1	3
chr15	66766346	66766546	18	88	2	4	82	33
chr15	66766546	66766746	18	19	0	4	52	31
chr15	66766746	66767146	41	2	2	115	5	0
chr15	66768746	66769146	62	53	78	50	46	57
chr15	66788946	66789146	3	84	2	122	49	23
chr15	66789146	66789746	70	179	213	381	156	80
chr15	66795146	66795346	275	617	610	266	959	381
chr15	66795746	66795946	127	80	64	128	261	43
chr15	66856546	66857146	2	1	77	94	7	0
chr15	66913746	66914146	0	0	0	67	0	0
chr15	66914146	66914546	0	0	0	0	0	0
chr15	66949346	66949946	0	0	0	0	0	0
chr15	66949946	66950346	0	0	0	0	0	0
chr15	66950346	66950546	0	0	0	0	0	0
chr15	67066146	67066546	118	35	42	121	10	44
chr15	67066546	67066746	20	29	2	103	105	34
chr15	67066746	67066946	0	17	3	4	103	93
chr15	67127546	67127746	0	0	0	0	0	0
chr15	67175546	67176346	0	0	0	0	0	0
chr15	67224146	67225146	0	0	1	53	4	0
chr15	67305946	67306546	0	0	0	0	0	0
chr15	67321746	67321946	0	0	0	1	0	0
chr15	67321946	67322746	0	0	0	0	0	0
chr15	67322746	67323746	0	0	0	0	0	0
chr15	67336546	67337146	0	0	0	0	0	0
chr15	68075146	68075946	2	71	77	72	108	9
chr15	68136146	68136346	0	0	0	0	0	0
chr15	68238946	68239146	0	21	0	0	0	0
chr15	68497946	68498346	392	296	145	480	186	314
chr15	68502746	68503546	292	222	174	316	171	45
chr15	68548946	68549546	0	0	0	0	0	0
chr15	68555546	68555946	0	0	0	0	0	0
chr15	68556746	68557546	0	1	0	45	0	16
chr15	68564146	68564946	170	63	337	365	168	28
chr15	68596346	68596546	49	16	0	1	6	31
chr15	68900546	68901146	0	0	0	0	0	0
chr15	68906946	68907546	0	0	0	0	0	0
chr15	68958546	68959346	0	0	0	0	0	0
chr15	69081946	69082746	289	348	15	118	150	244
chr15	69087946	69088346	39	94	64	3	11	89
chr15	69377746	69378346	0	0	0	0	0	0
chr15	69378546	69378746	0	0	0	0	0	0
chr15	69378746	69379746	0	0	0	0	0	0
chr15	69380346	69380746	0	0	0	0	0	0
chr15	69381946	69382946	0	0	0	0	0	0
chr15	69382946	69384146	0	1	20	80	0	0
chr15	69385746	69385946	0	0	0	1	80	0
chr15	69451746	69452146	0	0	0	1	0	11
chr15	69452146	69452546	9	3	87	104	138	39
chr15	69634946	69635946	0	17	0	1	3	3
chr15	69940946	69941146	0	0	0	0	0	0
chr15	70113346	70113546	0	0	0	0	0	0
chr15	70271746	70271946	0	0	0	0	0	0
chr15	70371346	70371546	1	25	2	85	8	55
chr15	70373346	70374946	195	136	130	64	152	97
chr15	70374946	70375546	150	41	2	148	77	61
chr15	70431946	70432546	0	0	0	0	0	0
chr15	70432546	70432946	0	2	53	1	1	0
chr15	70432946	70433146	0	0	0	0	0	0
chr15	70488546	70489746	50	0	71	2	2	1
chr15	71126346	71126946	0	21	37	2	6	14
chr15	71466546	71466746	4	2	7	8	17	2
chr15	71495146	71495346	0	0	0	0	0	0
chr15	71495346	71495746	0	0	0	1	0	4
chr15	71495746	71497146	42	0	0	2	2	5
chr15	71629346	71629746	0	0	0	0	0	0
chr15	71656346	71657946	0	79	17	1	3	21
chr15	71679146	71680546	0	18	0	0	0	0
chr15	71903346	71904946	1	1	0	1	1	23
chr15	72098746	72099546	21	1	0	2	38	8
chr15	72099546	72099946	26	0	0	0	0	0
chr15	72907946	72908146	0	0	0	0	0	0
chr15	72942546	72942946	0	0	0	0	0	0
chr15	72942946	72943346	0	0	0	0	0	0
chr15	72943346	72943546	0	0	0	0	0	0
chr15	72962347	72962547	0	5	24	3	90	4
chr15	73074347	73074547	0	0	0	0	0	0
chr15	73517947	73518547	1	33	1	0	5	42
chr15	73655947	73656147	0	0	0	0	0	0
chr15	73679347	73679547	0	0	0	0	0	0
chr15	73679547	73679747	0	0	0	0	0	0
chr15	73679747	73679947	0	0	0	0	0	0
chr15	73679947	73680547	0	0	0	0	0	0
chr15	73680547	73680947	0	0	0	0	0	0
chr15	73806347	73806747	6	5	9	6	11	2
chr15	73909947	73910147	0	35	0	2	38	13
chr15	73910147	73910347	0	0	0	0	0	1
chr15	73925947	73926547	191	318	653	768	868	220
chr15	73988547	73988947	0	0	91	2	5	19
chr15	73989147	73989547	25	0	209	92	8	1
chr15	74078547	74079747	0	0	0	0	0	0
chr15	74242747	74242947	0	0	0	0	0	6
chr15	74257347	74257747	15	1	1	39	87	0
chr15	74257747	74257947	0	0	0	0	0	0
chr15	74378347	74378547	0	0	0	0	0	0
chr15	74378547	74378947	0	0	0	0	0	0
chr15	74378947	74379347	0	0	0	0	0	0
chr15	74391747	74391947	185	132	125	436	246	136
chr15	74391947	74392547	565	491	1961	3400	1863	819
chr15	74505947	74506347	46	67	0	3	5	23
chr15	74715547	74715747	0	0	0	0	0	0
chr15	74775347	74775547	39	0	0	0	3	13
chr15	74782347	74782747	0	0	0	0	0	0
chr15	74822547	74822947	0	66	2	159	82	36
chr15	74823147	74823347	0	0	0	0	0	24
chr15	74823347	74823947	0	1	0	0	40	1
chr15	74823947	74824747	0	0	0	0	0	8
chr15	74835947	74836347	83	61	142	95	9	46
chr15	74880747	74881347	20	61	66	142	8	79
chr15	74881747	74881947	42	37	4	2	62	38
chr15	74890747	74890947	204	167	173	254	243	185
chr15	74890947	74891147	228	180	213	122	207	306
chr15	74934747	74936147	243	256	436	306	266	200
chr15	75321947	75322147	24	136	4	77	168	58
chr15	75339347	75339747	31	17	8	448	79	7
chr15	75546547	75547147	0	1	0	0	28	0
chr15	75547147	75547347	0	0	0	0	0	0
chr15	75550947	75551547	0	0	1	0	0	3
chr15	75566347	75566747	0	35	63	0	56	12
chr15	75566747	75567147	0	1	0	30	1	0
chr15	75567147	75567347	0	11	0	2	0	0
chr15	75568147	75568347	0	0	0	0	0	0
chr15	75570747	75570947	0	0	0	0	0	0
chr15	75570947	75571547	0	0	0	0	0	0
chr15	75571547	75571747	0	0	0	0	0	0
chr15	75754147	75754747	7	31	94	323	45	40
chr15	75866345	75866545	25	0	2	0	3	6
chr15	75871945	75872345	82	82	192	339	498	48
chr15	76063145	76064345	0	0	0	0	0	0
chr15	76116145	76116545	0	0	0	0	0	0
chr15	76116545	76116745	0	0	0	0	0	0
chr15	76116745	76116945	0	0	0	0	0	0
chr15	76163545	76163945	8	6	24	16	23	9
chr15	76194345	76194545	3	73	92	3	9	45
chr15	76195145	76195545	62	15	74	312	568	69
chr15	76195545	76195745	58	102	37	6	12	101
chr15	76443545	76443945	0	0	0	0	0	0
chr15	76443945	76444545	0	0	0	0	0	0
chr15	77085945	77086345	0	0	91	5	6	14
chr15	77574945	77575345	0	0	0	0	0	0
chr15	77789345	77790145	72	21	10	102	212	57
chr15	77802145	77802945	0	0	1	29	92	7
chr15	77802945	77803145	43	0	1	70	5	0
chr15	77803145	77803345	0	0	0	68	3	0
chr15	77828545	77828745	0	0	0	0	0	0
chr15	77862145	77862345	0	0	0	0	0	0
chr15	77913745	77914945	41	0	0	2	1	0
chr15	77914945	77915945	56	0	66	6	4	11
chr15	77915945	77916145	0	0	0	0	0	0
chr15	77916145	77916545	0	0	0	1	0	0
chr15	77916545	77916945	0	0	0	0	0	0
chr15	77918145	77918345	0	0	0	0	0	0
chr15	77919745	77919945	0	0	0	0	0	0
chr15	77921945	77922345	0	0	0	0	0	0
chr15	78031145	78031745	0	0	0	2	0	0
chr15	78076745	78077345	0	0	0	0	0	0
chr15	78175345	78175545	0	0	1	62	1	12
chr15	78360945	78361145	0	0	1	67	4	0
chr15	78421345	78421945	4	47	151	109	101	21
chr15	78608145	78609545	0	0	0	0	0	0
chr15	78614145	78615145	0	0	0	0	0	0
chr15	78674145	78674345	0	0	0	0	0	8
chr15	78687545	78688145	0	0	0	0	0	0
chr15	79097745	79098145	1	0	19	0	0	0
chr15	79783745	79784145	3	22	0	5	8	0
chr15	80210545	80210945	201	205	365	111	223	148
chr15	80211345	80212745	520	652	715	1101	865	501
chr15	80212745	80212945	127	36	5	3	5	19
chr15	80324945	80325745	0	0	0	0	0	0
chr15	80325745	80326145	1	32	0	0	1	0
chr15	80351145	80351745	929	730	912	1443	1827	892
chr15	80766145	80766545	0	0	50	2	26	1
chr15	81156145	81156545	0	0	0	0	0	0
chr15	81258945	81259345	33	1	62	5	194	110
chr15	81259745	81260545	40	23	106	107	91	55
chr15	82287545	82287945	2	0	1	7	23	1
chr15	83563796	83564196	0	0	0	0	0	0
chr15	83632196	83632796	0	0	0	0	2	8
chr15	83873596	83873996	35	110	109	10	328	128
chr15	83978596	83979196	0	0	0	0	0	0
chr15	83979596	83980196	0	0	0	0	0	0
chr15	83980796	83980996	0	0	0	0	0	0
chr15	84125196	84125596	8	52	4	10	10	7
chr15	84167396	84167996	0	0	0	0	0	0
chr15	84168196	84168796	0	0	0	0	0	0
chr15	84181196	84181596	0	0	34	0	3	0
chr15	84215196	84215596	0	0	0	0	0	0
chr15	85146996	85147796	59	61	164	187	115	23
chr15	85277996	85278196	0	0	0	0	0	0
chr15	85290796	85291596	834	834	2205	4532	1571	1153
chr15	85327396	85327596	0	1	78	120	7	39
chr15	85545596	85545796	0	36	0	1	3	9
chr15	85977196	85977596	4	2	4	21	22	0
chr15	85987596	85987796	4	0	54	2	3	36
chr15	86163196	86163396	1	15	0	0	1	24
chr15	86232996	86233396	1	7	89	11	3	61
chr15	86293596	86294396	62	149	133	131	199	200
chr15	86294396	86294596	3	25	1	173	11	24
chr15	86294996	86295396	158	109	166	601	128	30
chr15	86295396	86296196	123	26	224	269	277	129
chr15	86780396	86780596	0	0	0	0	0	0
chr15	88579796	88580596	0	0	0	0	0	0
chr15	89158996	89159196	0	0	0	2	33	0
chr15	89163996	89164196	7	65	168	228	611	114
chr15	89181396	89182596	176	360	675	1488	789	368
chr15	89182596	89182796	3	3	89	110	134	47
chr15	89428196	89428596	0	0	0	0	0	0
chr15	89440196	89440396	2	0	0	120	2	0
chr15	89440396	89440596	0	60	1	1	4	0
chr15	89440596	89441596	3	72	3	83	83	0
chr15	89452796	89453196	88	0	0	1	1	3
chr15	89482196	89482596	0	0	0	0	0	0
chr15	89528796	89530396	1	1	34	2	1	8
chr15	89530396	89531596	0	0	0	0	0	0
chr15	89531596	89531996	0	14	0	0	0	0
chr15	89534996	89536596	1	1	0	3	1	16
chr15	89536596	89537596	0	1	0	0	0	11
chr15	89537596	89538396	1	2	4	1	1	0
chr15	89538396	89538796	0	1	0	0	0	25
chr15	89538796	89538996	0	0	0	0	0	0
chr15	89541796	89542596	0	0	0	0	1	17
chr15	89542596	89542796	0	0	0	0	0	0
chr15	89542796	89543396	0	1	0	0	0	0
chr15	89546996	89547396	0	17	0	1	0	0
chr15	89657796	89659996	59	66	67	6	15	57
chr15	89738596	89738796	2	1	2	94	9	56
chr15	89740796	89741196	0	14	37	1	3	25
chr15	89741196	89741596	0	18	0	0	0	0
chr15	89741796	89742196	2	25	0	1	51	19
chr15	89993596	89993796	0	0	0	1	33	0
chr15	90119196	90119996	465	381	568	403	497	329
chr15	90574796	90574996	0	0	0	114	7	0
chr15	90602596	90603196	1	0	0	128	11	0
chr15	90604796	90606996	78	0	22	0	6	5
chr15	90607996	90608196	0	0	0	0	0	0
chr15	90695396	90696196	0	0	1	82	5	0
chr15	90701396	90701596	0	0	0	0	0	0
chr15	90717796	90717996	0	0	0	1	64	1
chr15	90719796	90720196	0	2	1	7	0	0
chr15	90807996	90808196	2	15	159	108	250	27
chr15	90836996	90837196	2	73	75	238	70	40
chr15	90844196	90844596	2	30	240	197	17	51
chr15	90936196	90936396	12	0	0	0	0	2
chr15	90936796	90936996	0	0	0	0	0	19
chr15	90943396	90943796	0	32	1	1	17	0
chr15	90943796	90944396	0	65	50	208	10	19
chr15	90944396	90944996	3	33	28	2	72	27
chr15	90955396	90955796	93	47	59	6	49	2
chr15	90955796	90956596	2	45	32	53	169	55
chr15	90956596	90956996	0	37	3	139	5	73
chr15	90956996	90957196	0	0	0	0	1	10
chr15	90957596	90958196	2	29	55	1	83	27
chr15	90994596	90994996	54	2	74	57	10	23
chr15	91356596	91357996	195	137	188	17	96	95
chr15	91382596	91383196	0	0	0	0	0	0
chr15	91383196	91383796	0	0	1	0	8	0
chr15	91402996	91403196	0	0	0	0	0	0
chr15	91412396	91413396	306	488	533	646	476	268
chr15	92410996	92411196	0	0	0	0	0	0
chr15	92484596	92484796	0	0	0	0	0	0
chr15	92490796	92490996	0	0	0	0	1	8
chr15	92490996	92491996	0	0	0	0	0	0
chr15	92491996	92492396	0	0	0	0	0	0
chr15	92493396	92493996	0	0	0	0	0	0
chr15	92661796	92662196	0	0	0	0	0	0
chr15	92662196	92662396	0	0	0	0	0	0
chr15	92666996	92667396	0	0	0	0	0	0
chr15	92702996	92703196	0	0	0	0	0	0
chr15	92703196	92703596	0	0	0	0	0	0
chr15	92703596	92704796	0	0	0	0	0	0
chr15	92707596	92708596	0	0	0	0	0	0
chr15	93053396	93053596	0	0	0	0	0	0
chr15	93053796	93054396	0	0	0	0	0	0
chr15	93189996	93190396	0	0	0	0	0	0
chr15	93190396	93190996	0	0	0	0	0	0
chr15	93190996	93191396	0	0	0	0	0	0
chr15	93191396	93191796	0	1	2	0	0	11
chr15	93191796	93192196	0	0	0	0	1	16
chr15	93285796	93287196	37	0	0	0	2	2
chr15	93352596	93354396	714	998	1906	2740	2694	1043
chr15	93361996	93362996	394	202	396	630	745	234
chr15	93362996	93363596	363	515	1274	1032	2236	661
chr15	93374196	93374596	121	309	319	20	461	137
chr15	93374596	93374996	437	558	1439	1214	1522	463
chr15	93374996	93376196	477	831	924	2218	1725	670
chr15	93424796	93425196	377	541	1434	1914	1875	504
chr15	93425196	93425596	923	716	2539	2532	2832	988
chr15	93460796	93461196	454	113	340	267	153	139
chr15	93604196	93604396	20	0	0	0	0	0
chr15	93604596	93604796	42	3	61	0	6	0
chr15	93605396	93606196	73	12	1	2	44	18
chr15	93606196	93607796	15	42	25	3	46	52
chr15	93726196	93727196	0	0	0	0	0	2
chr15	93823396	93823796	0	0	0	0	0	0
chr15	93823796	93823996	0	1	0	0	0	0
chr15	94020196	94020596	0	0	0	0	0	0
chr15	95303596	95303996	0	0	0	0	0	0
chr15	95586596	95586796	0	0	0	0	0	0
chr15	97720596	97720796	0	0	0	0	0	0
chr15	97814396	97814596	1	0	0	0	0	0
chr15	97814596	97814796	1	4	2	2	7	1
chr15	99152677	99153277	0	0	0	0	0	0
chr15	99212477	99213077	122	70	106	38	9	116
chr15	99213877	99214077	53	69	1	5	122	21
chr15	99214077	99214877	233	166	8	6	19	170
chr15	99214877	99215477	0	27	2	0	2	93
chr15	99270677	99270877	10	49	0	1	4	0
chr15	99306477	99306677	0	0	0	0	0	0
chr15	99328877	99329477	102	124	5	4	9	143
chr15	99344077	99345077	152	109	100	11	12	165
chr15	99366677	99366877	1	83	2	1	1	53
chr15	99366877	99367477	206	187	3	8	17	145
chr15	100518877	100519077	0	0	0	0	0	0
chr15	101607677	101608477	2	0	1	91	2	0
chr15	101608477	101610077	0	49	0	105	80	28
chr15	101610077	101611477	0	0	0	59	7	16
chr15	101617477	101618077	0	1	0	1	0	2
chr15	101618077	101618477	1	1	66	4	5	4
chr15	101618477	101619877	0	0	6	173	48	2
chr15	102494277	102494677	2320	2867	160	179	406	2202
chr15	102494677	102495077	26	28	1	0	0	29
chr15	102500877	102501477	153	52	151	343	155	96
chr15	102502877	102503277	129	394	144	67	521	327
chr15	102503277	102503477	393	413	343	84	391	488
chr16	121000	121200	8	129	141	19	346	80
chr16	121200	121600	139	254	162	121	594	127
chr16	122800	123200	286	174	494	450	274	69
chr16	433399	434199	222	139	380	959	650	101
chr16	434199	434599	123	69	265	409	404	90
chr16	447999	448399	432	259	655	877	639	338
chr16	448399	448599	56	52	172	364	321	114
chr16	448599	448799	2	128	49	116	199	35
chr16	520999	521199	0	0	0	0	0	13
chr16	521199	521999	13	81	2	6	84	7
chr16	521999	522199	0	0	0	0	0	0
chr16	532999	533599	3	33	0	2	54	23
chr16	679199	679999	253	236	216	388	279	256
chr16	679999	680799	260	353	524	870	391	374
chr16	680999	681399	82	131	77	181	347	229
chr16	688999	689199	42	128	71	7	135	120
chr16	835199	835799	526	771	444	245	682	641
chr16	937399	937599	0	0	0	0	0	0
chr16	1381199	1381599	1	0	1	2	85	0
chr16	1381599	1382199	0	0	0	0	0	0
chr16	2013599	2013799	1139	1021	642	889	869	759
chr16	2053599	2054199	77	47	41	232	15	76
chr16	2054199	2054799	275	80	275	613	282	181
chr16	2174399	2175999	208	308	452	531	270	397
chr16	2177199	2177399	3	0	67	236	264	21
chr16	2177399	2177799	70	71	82	375	319	67
chr16	2178399	2178799	101	180	447	1016	585	200
chr16	2201199	2201999	1249	977	1171	1840	981	848
chr16	2202799	2204399	5786	5320	8374	12085	9590	5525
chr16	2301799	2302399	668	414	943	2178	1770	380
chr16	2435999	2436199	0	0	0	0	0	0
chr16	2550799	2551399	162	38	7	236	103	134
chr16	2601199	2601399	0	21	0	0	5	0
chr16	2610599	2610799	69	107	95	88	63	61
chr16	2977999	2978399	7	68	85	209	314	86
chr16	3031399	3032199	248	150	691	808	853	123
chr16	3056599	3057399	134	18	67	96	91	26
chr16	3057399	3058399	134	221	154	317	220	112
chr16	3058399	3058599	46	3	68	105	163	4
chr16	3058599	3060399	206	178	179	386	45	329
chr16	3060799	3060999	0	0	0	0	0	27
chr16	3071599	3073799	6160	6455	4802	6836	8092	6319
chr16	3087999	3088399	0	1	1	107	5	1
chr16	3146199	3146999	1	0	0	0	34	6
chr16	3146999	3147999	1	2	0	1	59	13
chr16	3150799	3150999	22	0	0	2	2	0
chr16	3150999	3151399	113	105	188	396	202	105
chr16	3155399	3155799	3	18	66	280	17	49
chr16	3155799	3155999	1	2	16	91	135	6
chr16	3509999	3510399	89	47	43	214	235	258
chr16	3592799	3592999	176	138	300	740	238	104
chr16	3687399	3687999	0	0	0	0	0	0
chr16	3695199	3695799	0	0	0	0	0	0
chr16	3695799	3696199	2	71	3	2	127	46
chr16	3696199	3696399	0	21	2	3	79	0
chr16	4049199	4049599	0	0	0	0	0	8
chr16	4060799	4060999	0	0	0	0	0	0
chr16	4061199	4061999	0	0	0	0	3	6
chr16	4343199	4343599	21	0	1	0	4	32
chr16	4343599	4344399	547	504	583	708	518	677
chr16	4344399	4344599	250	135	10	130	190	253
chr16	4348799	4349199	0	0	1	116	4	25
chr16	4356799	4357599	115	54	180	654	392	130
chr16	4378399	4378599	0	13	0	1	1	25
chr16	4378599	4378799	0	0	1	142	7	24
chr16	4426799	4427199	22	0	0	97	3	7
chr16	4427999	4428199	0	0	0	0	0	0
chr16	4428799	4429199	68	2	0	61	5	7
chr16	4441799	4442799	0	63	1	3	3	28
chr16	4442799	4443399	0	17	0	1	8	48
chr16	4443399	4443799	0	30	0	0	1	0
chr16	4511599	4511999	318	384	362	571	518	315
chr16	4571799	4572799	156	145	140	122	17	78
chr16	4579399	4579599	5	47	3	195	177	3
chr16	4579599	4580399	145	55	7	440	67	48
chr16	4620399	4620799	0	0	0	0	0	0
chr16	4620799	4621799	0	0	0	0	0	0
chr16	4661599	4661799	65	49	164	102	7	14
chr16	4662599	4663999	38	270	239	304	371	130
chr16	4664999	4666199	450	441	1628	2278	1821	394
chr16	4667199	4667399	2	1	38	195	84	13
chr16	4667399	4668399	16	21	42	325	138	48
chr16	4742999	4743399	171	383	334	862	352	240
chr16	4763999	4764199	0	1	76	2	1	1
chr16	4838199	4838399	0	0	0	0	0	0
chr16	4990999	4991199	0	0	0	0	39	0
chr16	4992999	4993199	0	0	47	0	2	14
chr16	4993199	4993999	21	0	46	0	1	0
chr16	4993999	4995399	1	0	30	0	2	1
chr16	4997799	4998399	4	0	0	0	0	0
chr16	4998799	4999599	0	0	0	0	0	0
chr16	5018599	5020799	1	0	0	1	0	0
chr16	5074999	5075399	3	79	78	123	171	22
chr16	5108199	5108999	2	0	2	108	4	1
chr16	5184599	5184799	0	0	0	0	0	0
chr16	5184799	5184999	0	0	0	0	0	0
chr16	5184999	5185599	0	0	0	0	0	0
chr16	5301999	5303199	1	12	0	0	0	0
chr16	5500799	5501199	0	0	0	0	0	0
chr16	5803599	5803799	0	0	0	0	0	0
chr16	5804799	5805199	14	9	20	14	13	7
chr16	6245599	6246799	0	0	0	1	3	0
chr16	6334799	6334999	0	0	0	0	0	0
chr16	6608399	6608999	0	0	0	0	0	0
chr16	7267799	7267999	0	0	0	0	0	0
chr16	7277599	7277999	0	0	0	0	0	0
chr16	7277999	7278199	0	0	0	0	0	0
chr16	7559999	7560199	0	0	0	0	0	0
chr16	8229199	8229599	7	11	17	11	30	43
chr16	8621599	8621999	0	0	0	0	0	0
chr16	8924299	8924699	55	118	139	7	65	76
chr16	8924899	8925299	57	29	1	5	76	1
chr16	8925299	8927099	265	265	225	602	140	269
chr16	8927099	8927299	32	27	2	17	61	7
chr16	8957099	8957899	178	239	312	380	135	207
chr16	8958699	8959099	159	81	35	177	22	43
chr16	8959299	8959699	177	2	102	6	42	66
chr16	8959699	8960099	121	88	36	6	51	70
chr16	8960099	8960299	9	1	0	0	1	21
chr16	9060499	9061299	28	0	0	1	0	0
chr16	9141499	9142299	51	45	114	65	14	3
chr16	9144099	9144499	0	0	0	0	0	0
chr16	9763499	9764299	0	0	0	0	0	0
chr16	9771099	9771299	0	0	0	0	3	0
chr16	9771299	9771499	0	0	0	0	0	0
chr16	9773299	9774299	0	0	0	0	0	0
chr16	9774299	9775099	0	0	0	0	0	0
chr16	10596099	10596299	0	0	0	0	1	0
chr16	10597299	10599499	0	1	6	2	8	6
chr16	10735899	10736899	0	0	0	0	0	0
chr16	11406499	11407499	0	1	66	1	2	10
